2.014696209138227834e-01,1.751594837622895695e-01,1.648848573429815834e-01,1.673402224036647790e-01,1.796740637322395695e-01,1.994452245458435968e-01,2.245817449683939759e-01,2.533419780809035848e-01,2.842781133544175498e-01,3.162019304521431762e-01,3.481528188034575533e-01,3.793680511488991547e-01,4.092551753458471553e-01,4.373665421362323835e-01,4.633759865776219677e-01,4.870575097260407826e-01,5.082659782718714769e-01,5.269198421288348033e-01,5.429857519670950872e-01,5.564651120931816131e-01,5.673824506677671575e-01,5.757756721662343757e-01,5.816880327699387454e-01,5.851618917922006835e-01,5.862341801345487546e-01,5.849335149678427381e-01,5.812789547378307553e-01,5.752803236897667816e-01,5.669401118125378947e-01,5.562568852973774902e-01,5.432301544071347355e-01,5.278666633534163655e-01,5.101881257833903449e-01,4.902402701659567819e-01,4.681032009777331693e-01,4.439030815893027504e-01,4.178250031414299515e-01,3.901271043161672059e-01,3.611557944916627960e-01,3.313621628869367619e-01,3.013194261854339473e-01,2.717414382391452055e-01,2.435022028488203760e-01,2.176563542175883881e-01,1.954605696752971800e-01,1.783958556690991848e-01,1.681906952193859828e-01,1.668450332392824031e-01,1.766549640074047967e-01,2.002382447032836077e-01
2.195333006765975981e-01,1.908642079174431849e-01,1.796683629021072204e-01,1.823438749405615900e-01,1.957835631903431794e-01,2.173273977989112205e-01,2.447176478567479885e-01,2.760565111294311924e-01,3.097663670172192130e-01,3.445524598577743847e-01,3.793680511488991547e-01,4.133820278323264152e-01,4.459488187605423759e-01,4.765806386350808221e-01,5.049220787047240533e-01,5.307268770571536010e-01,5.538368877924871869e-01,5.741632490787016430e-01,5.916696214993584224e-01,6.063575352705072863e-01,6.182537177371824066e-01,6.273994718737647691e-01,6.338419321922695859e-01,6.376272559238735926e-01,6.387956851788896273e-01,6.373784029314376598e-01,6.333961763993336547e-01,6.268597106654456574e-01,6.177717189699959421e-01,6.061306389495392244e-01,5.919359369573016227e-01,5.751949618880087822e-01,5.559313742251167367e-01,5.341950024324255697e-01,5.100731331195543783e-01,4.837032414107575451e-01,4.552870136390599898e-01,4.251057330899824516e-01,3.935368680578776313e-01,3.610719522275855908e-01,3.283355966444280183e-01,2.961056589904584313e-01,2.653345058721768290e-01,2.371713295428328205e-01,2.129854804824424241e-01,1.943907515407264086e-01,1.832706007840119999e-01,1.818042873281808247e-01,1.924937722796416228e-01,2.181915198033912151e-01
2.368284287265665922e-01,2.059007463647511693e-01,1.938228776538251930e-01,1.967091701213155852e-01,2.112076550480261883e-01,2.344487418597641926e-01,2.639968325759929901e-01,2.978046135553341633e-01,3.341701771299671608e-01,3.716967650488604002e-01,4.092551753458471553e-01,4.459488187605423759e-01,4.810812651840483678e-01,5.141263009374578141e-01,5.447005176911590141e-01,5.725382526888875834e-01,5.974689010845302128e-01,6.193966003916806518e-01,6.382821483259043527e-01,6.541271956557251910e-01,6.669605753422883643e-01,6.768268442637267457e-01,6.837768502521684999e-01,6.878603868674075805e-01,6.891208665472136063e-01,6.875919289022566216e-01,6.832959772196426362e-01,6.762445599430345622e-01,6.664406040653609864e-01,6.538824241380871705e-01,6.385694444730306563e-01,6.205095929207057326e-01,5.997283939692087396e-01,5.762796016355895556e-01,5.502573790857153702e-01,5.218100319186265157e-01,4.911551355873349789e-01,4.585961332520884226e-01,4.245402306660466252e-01,3.895176851973995991e-01,3.542023155878729623e-01,3.194332601916294312e-01,2.862379143345438193e-01,2.558560051778397959e-01,2.297647624700734081e-01,2.097051158274424176e-01,1.977089046704169906e-01,1.961270730726828171e-01,2.076586899943456133e-01,2.353809405554442014e-01
2.530959586868097300e-01,2.200438818757003978e-01,2.071363953179334305e-01,2.102209445970802115e-01,2.257153173029378956e-01,2.505528132875589065e-01,2.821305355542685356e-01,3.182605423446239201e-01,3.571240234967724136e-01,3.972282787023118100e-01,4.373665421362323835e-01,4.765806386350808221e-01,5.141263009374578141e-01,5.494411702241401851e-01,5.821155021951155417e-01,6.118653859603542244e-01,6.385084979816059159e-01,6.619423910652227905e-01,6.821251701574098103e-01,6.990585994164835171e-01,7.127734923135378153e-01,7.233174662982506664e-01,7.307448618942187224e-01,7.351088929356942581e-01,7.364559538214212608e-01,7.348219948364147491e-01,7.302309581292517615e-01,7.226951853957157557e-01,7.122178046812245311e-01,6.987970147653124187e-01,6.824322004162978184e-01,6.631318340415560675e-01,6.409231933831196493e-01,6.158637247727132280e-01,5.880540593586593978e-01,5.576526897170797081e-01,5.248921363615075553e-01,4.900966856876378674e-01,4.537015140424697779e-01,4.162733016918582218e-01,3.785321513757285428e-01,3.413748411006723438e-01,3.058993370456271066e-01,2.734305221060591151e-01,2.455470956020703310e-01,2.241095700261308277e-01,2.112893500055764984e-01,2.095988638301526374e-01,2.219225770587152369e-01,2.515490438661189265e-01
2.681471449153035036e-01,2.331295173071619986e-01,2.194544444752770107e-01,2.227224266542310038e-01,2.391382233539744995e-01,2.654527629842295400e-01,2.989083586906174927e-01,3.371869555393045004e-01,3.783615818213220128e-01,4.208507688795289914e-01,4.633759865776219677e-01,5.049220787047240533e-01,5.447005176911590141e-01,5.821155021951155417e-01,6.167329211199025218e-01,6.482519798777011122e-01,6.764795124595145426e-01,7.013069793113185790e-01,7.226899939517189564e-01,7.406304254505270412e-01,7.551609197035590304e-01,7.663319258892430375e-01,7.742010160696984888e-01,7.788245686154010583e-01,7.802517369210860698e-01,7.785206091740785039e-01,7.736565513218135459e-01,7.656726389997335902e-01,7.545721862727975404e-01,7.403532848050220494e-01,7.230152827779435798e-01,7.025671564385954637e-01,6.790378056899379899e-01,6.524880930993460781e-01,6.230246341783916009e-01,5.908153467871535280e-01,5.561065790386625629e-01,5.192419020890590708e-01,4.806823714826035654e-01,4.410283669968210196e-01,4.010428146569174901e-01,3.616758223324065269e-01,3.240906503836005204e-01,2.896909702385605523e-01,2.601493637810965431e-01,2.374369850174740115e-01,2.238543683153574881e-01,2.220633518020530273e-01,2.351199352976560131e-01,2.665082377010295489e-01
2.818512059875974418e-01,2.450439501232967998e-01,2.306699922321828189e-01,2.341049895303083939e-01,2.513597400835217988e-01,2.790191236363038230e-01,3.141845176212270108e-01,3.544193994385337887e-01,3.976983166067208364e-01,4.423589771465556431e-01,4.870575097260407826e-01,5.307268770571536010e-01,5.725382526888875834e-01,6.118653859603542244e-01,6.482519798777011122e-01,6.813818672956164502e-01,7.110520101671777837e-01,7.371483218620434874e-01,7.596241474612716038e-01,7.784814515562828996e-01,7.937545484602476220e-01,8.054964656323452266e-01,8.137677174410754555e-01,8.186275635578964538e-01,8.201276694353304419e-01,8.183080698145074328e-01,8.131954270075615332e-01,8.048034848998494306e-01,7.931357269265789656e-01,7.781901472234008521e-01,7.599660606596935208e-01,7.384729022270262178e-01,7.137410488011431964e-01,6.858344734219944394e-01,6.548652403464007010e-01,6.210098491279374411e-01,5.845272378685650860e-01,5.457785364424476704e-01,5.052483633273174846e-01,4.635677816075844393e-01,4.215387077845469954e-01,3.801598064120466636e-01,3.406537880117082029e-01,3.044960607402522612e-01,2.734446862813626478e-01,2.495715574162536421e-01,2.352947807637630062e-01,2.334122316716292223e-01,2.471360914034784195e-01,2.801285399678238308e-01
2.941241559317522847e-01,2.557141621716835789e-01,2.407143035856305902e-01,2.442988746624117635e-01,2.623049673611960730e-01,2.911687531752351066e-01,3.278653916997414930e-01,3.698522642130700477e-01,4.150157217797315612e-01,4.616210894545161869e-01,5.082659782718714769e-01,5.538368877924871869e-01,5.974689010845302128e-01,6.385084979816059159e-01,6.764795124595145426e-01,7.110520101671777837e-01,7.420141119538080643e-01,7.692467633923192327e-01,7.927012780184981011e-01,8.123797059700805789e-01,8.283178557452501867e-01,8.405710638348252717e-01,8.492024796494832550e-01,8.542739432682376899e-01,8.558393698679307438e-01,8.539405374654472913e-01,8.486052693586303430e-01,8.398479078976063272e-01,8.276720882005453861e-01,8.120757170595914731e-01,7.930580795107442516e-01,7.706290213835498282e-01,7.448202422866962991e-01,7.156985009069587456e-01,6.833807412355187294e-01,6.480511483356822255e-01,6.099799355294425185e-01,5.695439577571501655e-01,5.272489357596923387e-01,4.837534116795137451e-01,4.398942207298814910e-01,3.967135133884857057e-01,3.554872419751388679e-01,3.177550599294268752e-01,2.853515821041677225e-01,2.604389199344371852e-01,2.455404742541134611e-01,2.435759513038434076e-01,2.578974038078767905e-01,2.923264780142750818e-01
3.049188032155419337e-01,2.650991247136708084e-01,2.495487564891618326e-01,2.532648848680453812e-01,2.719318189690833054e-01,3.018549342562503179e-01,3.398983756916494903e-01,3.834262079330053030e-01,4.302472090394148241e-01,4.785630397803385949e-01,5.269198421288348033e-01,5.741632490787016430e-01,6.193966003916806518e-01,6.619423910652227905e-01,7.013069793113185790e-01,7.371483218620434874e-01,7.692467633923192327e-01,7.974788800598929805e-01,8.217941985591845633e-01,8.421948442700118997e-01,8.587179398978406208e-01,8.714208528374062235e-01,8.803690501451848505e-01,8.856266414922233654e-01,8.872495207956524466e-01,8.852809993668769861e-01,8.797499216462759675e-01,8.706711563624039973e-01,8.580484720458615433e-01,8.418796986659947690e-01,8.221640950189179620e-01,7.989118682858546983e-01,7.721558814824691641e-01,7.419653434053364860e-01,7.084614900057211173e-01,6.718352661208318866e-01,6.323668021687025576e-01,5.904467840385406729e-01,5.465994929223619847e-01,5.015076401102513959e-01,4.560387734950694938e-01,4.112732915072721540e-01,3.685339751781717132e-01,3.294169847506357440e-01,2.958242672562181319e-01,2.699972857570516194e-01,2.545520523921654954e-01,2.525154295075602295e-01,2.673624934761903993e-01,3.030551487413703504e-01
3.142158491963106259e-01,2.731820593373591732e-01,2.571575567305932064e-01,2.609869907372195930e-01,2.802230840466341522e-01,3.110585621522922173e-01,3.502619570591130049e-01,3.951169631366621693e-01,4.433655475720151840e-01,4.931545393487963835e-01,5.429857519670950872e-01,5.916696214993584224e-01,6.382821483259043527e-01,6.821251701574098103e-01,7.226899939517189564e-01,7.596241474612716038e-01,7.927012780184981011e-01,8.217941985591845633e-01,8.468508968348003041e-01,8.678735630284931668e-01,8.849004517257443858e-01,8.979906794666386860e-01,9.072117094135925264e-01,9.126296059565915941e-01,9.143019672314375290e-01,9.122734251216005896e-01,9.065737035412265721e-01,8.972181245698985785e-01,8.842105716416008843e-01,8.675488085609350808e-01,8.472320715245346134e-01,8.232708789329777899e-01,7.956990958030006889e-01,7.645880411236536389e-01,7.300626473588514020e-01,6.923196812987705284e-01,6.516478146037349983e-01,6.084496452675444145e-01,5.632654399389905864e-01,5.167987259358636232e-01,4.699435028901929878e-01,4.238131108345253861e-01,3.797706627047358063e-01,3.394609860446717864e-01,3.048440186979294309e-01,2.782295664622583820e-01,2.623134043016969730e-01,2.602146843066348025e-01,2.755144387454496191e-01,3.122953714591721885e-01
3.220161065203698270e-01,2.799636725646935664e-01,2.635413693882156516e-01,2.674658672521668112e-01,2.871794873257685898e-01,3.187804413440826212e-01,3.589570416733290359e-01,4.049255517022926076e-01,4.543718840395415959e-01,5.053968635895612627e-01,5.564651120931816131e-01,6.063575352705072863e-01,6.541271956557251910e-01,6.990585994164835171e-01,7.406304254505270412e-01,7.784814515562828996e-01,8.123797059700805789e-01,8.421948442700118997e-01,8.678735630284931668e-01,8.894181067989157530e-01,9.068676798184452936e-01,9.202828661668404076e-01,9.297328037470757867e-01,9.352851969658427800e-01,9.369990738049608359e-01,9.349201741129399279e-01,9.290789596857979005e-01,9.194911329663738586e-01,9.061606737930330002e-01,8.890852904579016336e-01,8.682642001965619194e-01,8.437081825238273991e-01,8.154519431391864526e-01,7.835685714912888900e-01,7.481861014323762937e-01,7.095061843935498436e-01,6.678246581702550477e-01,6.235541150578453040e-01,5.772482335648099205e-01,5.296280057362188209e-01,4.816096243149690093e-01,4.343340674644182164e-01,3.891982867434414239e-01,3.478879417485294390e-01,3.124116248375502503e-01,2.851364816262072499e-01,2.688252083954009719e-01,2.666743886859084256e-01,2.823539521697568389e-01,3.200479538471226459e-01
3.283337691823265958e-01,2.854563047810712018e-01,2.687118109765452290e-01,2.727133039134755910e-01,2.928136872543461999e-01,3.250346232028842319e-01,3.659994518307929656e-01,4.128698221504542021e-01,4.632862464838871652e-01,5.153122896503004036e-01,5.673824506677671575e-01,6.182537177371824066e-01,6.669605753422883643e-01,7.127734923135378153e-01,7.551609197035590304e-01,7.937545484602476220e-01,8.283178557452501867e-01,8.587179398978406208e-01,8.849004517257443858e-01,9.068676798184452936e-01,9.246595975645284238e-01,9.383379776482068113e-01,9.479733143951285523e-01,9.536346405107675173e-01,9.553821420521735330e-01,9.532624562420166647e-01,9.473066425090026499e-01,9.375307113635946710e-01,9.239387207249609713e-01,9.065283339240071125e-01,8.852987528391906835e-01,8.602609684695857739e-01,8.314503674088887797e-01,7.989414730541496423e-01,7.628648311651554659e-01,7.234260493903865719e-01,6.809267695933349795e-01,6.357876787543284003e-01,5.885733180498066153e-01,5.400188247319596124e-01,4.910583664106729640e-01,4.428553062014694008e-01,3.968340025802238324e-01,3.547131862491197940e-01,3.185408563183134145e-01,2.907305996440824325e-01,2.740993140916169746e-01,2.719062972587628080e-01,2.878934794945056108e-01,3.263270031465642096e-01
3.331907718036282162e-01,2.896790261418423773e-01,2.726868330205404201e-01,2.767475195693011591e-01,2.971452455040173857e-01,3.298428219478434231e-01,3.714136384414609693e-01,4.189773566067333532e-01,4.701395851434743700e-01,5.229352434142507944e-01,5.757756721662343757e-01,6.273994718737647691e-01,6.768268442637267457e-01,7.233174662982506664e-01,7.663319258892430375e-01,8.054964656323452266e-01,8.405710638348252717e-01,8.714208528374062235e-01,8.979906794666386860e-01,9.202828661668404076e-01,9.383379776482068113e-01,9.522187003909635683e-01,9.619965715349820812e-01,9.677416449783851071e-01,9.695149971034471292e-01,9.673639550317582048e-01,9.613200376504802414e-01,9.513994923116642077e-01,9.376064369627968853e-01,9.199385003687142737e-01,8.983948726013561981e-01,8.729867072483464829e-01,8.437499143730775586e-01,8.107601197883992361e-01,7.741498004020858081e-01,7.341276053922480838e-01,6.909996387747949775e-01,6.451928107028068737e-01,5.972800135435882840e-01,5.480072593477691711e-01,4.983225347562209584e-01,4.494064123774638153e-01,4.027043210538726048e-01,3.599604164676646345e-01,3.232529935376518004e-01,2.950313430250647850e-01,2.781540328321089883e-01,2.759285749605756011e-01,2.921522536926112190e-01,3.311543199152033878e-01
3.366121459393539017e-01,2.926535993040547678e-01,2.754869216082257988e-01,2.795893053740373668e-01,3.001964856449672592e-01,3.332298176132942880e-01,3.752275046219094579e-01,4.232796314974492380e-01,4.749672200989187854e-01,5.283050113306665407e-01,5.816880327699387454e-01,6.338419321922695859e-01,6.837768502521684999e-01,7.307448618942187224e-01,7.742010160696984888e-01,8.137677174410754555e-01,8.492024796494832550e-01,8.803690501451848505e-01,9.072117094135925264e-01,9.297328037470757867e-01,9.479733143951285523e-01,9.619965715349820812e-01,9.718748468866368340e-01,9.776789136976553607e-01,9.794704755140043462e-01,9.772973454364888291e-01,9.711913660044079188e-01,9.611689514059759132e-01,9.472342618738813780e-01,9.293849018238986570e-01,9.076200530112099596e-01,8.819509835542106435e-01,8.524139722592851687e-01,8.190854215040083153e-01,7.820991685371491142e-01,7.416660050538438353e-01,6.980951783034025082e-01,6.518179821718286249e-01,6.034131917797739275e-01,5.536344796131233981e-01,5.034395667269294661e-01,4.540211484561800792e-01,4.068394960496876656e-01,3.636566750768717160e-01,3.265723214572061051e-01,2.980608765286196227e-01,2.810102614381054797e-01,2.787619514210561977e-01,2.951522232267824175e-01,3.345547827160142984e-01
