1,0
1,19.3
1,38.5
1,57.8
1,77
1,19.3
1,38.5
1,57.8
1,77
1,96.3
1,38.5
1,57.8
1,77
1,96.3
1,115.6
1,57.8
1,77
1,96.3
1,115.6
1,134.8
1,77
1,96.3
1,115.6
1,134.8
1,154.1
